filename,x_label,y_value
cropped_page_34.png,2023.10,27.27k
cropped_page_34.png,2025.01,23.64k
cropped_page_34.png,2025.04,25.45k
cropped_page_34.png,2025.07,27.27k
cropped_page_34.png,2025.10,27.27k
cropped_page_35.png,2017.01,22.56k
cropped_page_35.png,2017.04,30k
cropped_page_35.png,2017.07,0
cropped_page_35.png,2018.01,0
cropped_page_35.png,2018.04,0
cropped_page_35.png,2018.07,0
cropped_page_35.png,2019.01,0
cropped_page_35.png,2019.04,0
cropped_page_35.png,2019.07,0
cropped_page_35.png,2019.10,0
cropped_page_35.png,2020.01,0
cropped_page_35.png,2020.04,0
cropped_page_35.png,2020.07,0
cropped_page_35.png,2021.01,0
cropped_page_35.png,2021.04,0
cropped_page_35.png,2021.07,0
cropped_page_35.png,2021.10,0
cropped_page_35.png,2021.13,0
cropped_page_35.png,2022.01,0
cropped_page_35.png,2022.04,0
cropped_page_35.png,2023.01,0
cropped_page_35.png,2023.04,0
cropped_page_35.png,2023.07,0
cropped_page_35.png,2023.10,0
cropped_page_35.png,2024.01,0
cropped_page_35.png,2024.04,0
cropped_page_35.png,2024.07,0
cropped_page_35.png,2024.10,0
cropped_page_35.png,2025.01,25.00k
cropped_page_35.png,2025.04,25.11k
cropped_page_35.png,2025.07,25.00k
cropped_page_36.png,2016.10,8.18k
cropped_page_36.png,2017.01,6.36k
cropped_page_36.png,2017.04,6.36k
cropped_page_36.png,2017.07,10.91k
cropped_page_36.png,2017.10,9.09k
cropped_page_36.png,2018.01,0
cropped_page_36.png,2018.04,10.00k
cropped_page_36.png,2018.07,6.36k
cropped_page_36.png,2018.10,8.18k
cropped_page_36.png,2019.01,6.36k
cropped_page_36.png,2019.04,5.45k
cropped_page_36.png,2019.07,7.27k
cropped_page_36.png,2019.10,6.36k
cropped_page_36.png,2020.01,7.27k
cropped_page_36.png,2020.04,7.27k
cropped_page_36.png,2020.07,7.27k
cropped_page_36.png,2020.10,6.36k
cropped_page_36.png,2021.01,100k
cropped_page_36.png,2021.04,128.18k
cropped_page_36.png,2021.07,190.00k
cropped_page_36.png,2021.10,250k
cropped_page_36.png,2022.01,100k
cropped_page_36.png,2022.04,100k
cropped_page_36.png,2022.07,100k
cropped_page_36.png,2022.10,100k
cropped_page_36.png,2023.01,100k
cropped_page_36.png,2023.04,100k
cropped_page_36.png,2023.07,100k
cropped_page_36.png,2023.10,100k
cropped_page_36.png,2024.01,150k
cropped_page_36.png,2024.04,170.91k
cropped_page_36.png,2024.07,100k
cropped_page_36.png,2024.10,100k
cropped_page_36.png,2025.01,74.55k
cropped_page_36.png,2025.04,19.09k
cropped_page_36.png,2025.07,18.18k
cropped_page_37.png,2022.07,0
cropped_page_37.png,2022.10,0
cropped_page_37.png,2023.01,0
cropped_page_37.png,2023.04,0
cropped_page_37.png,2023.07,0
cropped_page_37.png,2023.10,0
cropped_page_37.png,2024.01,0
cropped_page_37.png,2024.04,0
cropped_page_37.png,2024.07,0
cropped_page_37.png,2025.01,65.12k
cropped_page_37.png,2025.04,0
cropped_page_37.png,2025.07,20.00k
cropped_page_37.png,2025.10,20.00k
cropped_page_38.png,2021.10,18.46k
cropped_page_38.png,2022.01,18.46k
cropped_page_38.png,2022.04,18.46k
cropped_page_38.png,2022.07,18.46k
cropped_page_38.png,2022.10,18.46k
cropped_page_38.png,2023.01,18.46k
cropped_page_38.png,2023.04,18.46k
cropped_page_38.png,2023.07,18.46k
cropped_page_38.png,2024.01,18.46k
cropped_page_38.png,2024.04,18.46k
cropped_page_38.png,2024.07,18.46k
cropped_page_38.png,2024.10,18.46k
cropped_page_38.png,2025.01,18.46k
cropped_page_38.png,2025.04,18.46k
cropped_page_38.png,2025.07,18.46k
cropped_page_39.png,2023.07,16k
cropped_page_39.png,2023.08,16k
cropped_page_39.png,2023.09,16k
cropped_page_39.png,2023.10,16k
cropped_page_39.png,2023.11,16k
cropped_page_39.png,2023.12,16k
cropped_page_39.png,2024.01,16k
cropped_page_39.png,2024.02,16k
cropped_page_39.png,2024.03,16k
cropped_page_39.png,2024.04,16k
cropped_page_39.png,2024.05,16k
cropped_page_39.png,2024.06,16k
cropped_page_39.png,2024.07,16k
cropped_page_39.png,2024.08,16k
cropped_page_39.png,2024.09,16k
cropped_page_39.png,2024.10,16k
cropped_page_40.png,2016.07,15.63k
cropped_page_40.png,2016.10,15.63k
cropped_page_40.png,2017.01,15.63k
cropped_page_40.png,2017.04,15.63k
cropped_page_40.png,2017.07,15.63k
cropped_page_40.png,2017.10,15.63k
cropped_page_40.png,2018.01,15.63k
cropped_page_40.png,2018.04,15.63k
cropped_page_40.png,2018.07,15.63k
cropped_page_40.png,2018.10,15.63k
cropped_page_40.png,2019.01,15.63k
cropped_page_40.png,2019.04,15.63k
cropped_page_40.png,2019.07,15.63k
cropped_page_40.png,2020.01,15.63k
cropped_page_40.png,2020.04,15.63k
cropped_page_40.png,2020.07,15.63k
cropped_page_40.png,2020.10,15.63k
cropped_page_40.png,2021.01,15.63k
cropped_page_40.png,2021.04,15.63k
cropped_page_40.png,2021.07,15.63k
cropped_page_40.png,2021.10,15.63k
cropped_page_40.png,2022.01,15.63k
cropped_page_40.png,2022.04,15.63k
cropped_page_40.png,2022.07,15.63k
cropped_page_40.png,2023.01,15.63k
cropped_page_40.png,2023.04,15.63k
cropped_page_40.png,2023.07,15.63k
cropped_page_40.png,2023.10,15.63k
cropped_page_40.png,2024.01,15.63k
cropped_page_40.png,2024.04,15.63k
cropped_page_40.png,2024.07,15.63k
cropped_page_40.png,2024.10,15.63k
cropped_page_40.png,2025.01,15.63k
cropped_page_40.png,2025.04,15.63k
cropped_page_40.png,2025.07,15.63k
cropped_page_40.png,2025.10,15.63k
cropped_page_41.png,2007.10,30k
cropped_page_41.png,2008.01,30k
cropped_page_41.png,2008.04,30k
cropped_page_41.png,2008.07,30k
cropped_page_41.png,2008.10,30k
cropped_page_41.png,2009.01,30k
cropped_page_41.png,2009.04,30k
cropped_page_41.png,2009.07,30k
cropped_page_41.png,2009.10,30k
cropped_page_41.png,2010.01,30k
cropped_page_41.png,2010.04,30k
cropped_page_41.png,2010.07,30k
cropped_page_41.png,2010.10,30k
cropped_page_41.png,2011.01,30k
cropped_page_41.png,2011.04,30k
cropped_page_41.png,2011.07,30k
cropped_page_41.png,2011.10,30k
cropped_page_41.png,2012.01,30k
cropped_page_41.png,2012.04,30k
cropped_page_41.png,2012.07,30k
cropped_page_41.png,2012.10,30k
cropped_page_41.png,2013.01,30k
cropped_page_41.png,2013.04,30k
cropped_page_41.png,2013.07,57.81k
cropped_page_41.png,2013.10,0
cropped_page_41.png,2015.01,30k
cropped_page_41.png,2015.04,30k
cropped_page_41.png,2015.07,13.26k
cropped_page_41.png,2015.10,13.48k
cropped_page_41.png,2016.01,13.26k
cropped_page_41.png,2016.04,12.83k
cropped_page_41.png,2016.07,0
cropped_page_41.png,2016.10,0
cropped_page_41.png,2017.01,0
cropped_page_41.png,2017.04,0
cropped_page_41.png,2017.07,0
cropped_page_41.png,2017.10,0
cropped_page_41.png,2018.01,0
cropped_page_41.png,2018.04,0
cropped_page_41.png,2018.07,0
cropped_page_41.png,2018.10,0
cropped_page_41.png,2019.01,0
cropped_page_41.png,2020.01,0
cropped_page_41.png,2019.04,0
cropped_page_41.png,2019.07,0
cropped_page_41.png,2019.10,0
cropped_page_41.png,2020.04,0
cropped_page_41.png,2020.07,0
cropped_page_41.png,2020.10,0
cropped_page_41.png,2021.01,0
cropped_page_41.png,2021.04,0
cropped_page_41.png,2021.07,0
cropped_page_41.png,2021.10,0
cropped_page_41.png,2022.01,0
cropped_page_41.png,2022.04,0
cropped_page_41.png,2022.07,0
cropped_page_41.png,2022.10,0
cropped_page_41.png,2023.01,0
cropped_page_41.png,2023.04,0
cropped_page_41.png,2023.07,3.48k
cropped_page_41.png,2023.10,8.70k
cropped_page_41.png,2025.01,12.39k
cropped_page_41.png,2025.04,12.83k
cropped_page_41.png,2025.07,12.83k
cropped_page_41.png,2025.10,12.83k
cropped_page_42.png,2009.04,12.7k
cropped_page_42.png,2009.07,12.7k
cropped_page_42.png,2009.10,12.7k
cropped_page_42.png,2010.01,12.7k
cropped_page_42.png,2010.04,12.7k
cropped_page_42.png,2010.07,12.7k
cropped_page_42.png,2010.10,12.7k
cropped_page_42.png,2011.01,12.7k
cropped_page_42.png,2011.04,12.7k
cropped_page_42.png,2011.07,12.7k
cropped_page_42.png,2011.10,12.7k
cropped_page_42.png,2012.01,12.7k
cropped_page_42.png,2012.04,12.7k
cropped_page_42.png,2012.07,12.7k
cropped_page_42.png,2012.10,12.7k
cropped_page_42.png,2015.01,12.7k
cropped_page_42.png,2015.04,12.7k
cropped_page_42.png,2015.07,12.7k
cropped_page_42.png,2015.10,12.7k
cropped_page_42.png,2016.01,12.7k
cropped_page_42.png,2016.04,12.7k
cropped_page_42.png,2016.07,12.7k
cropped_page_42.png,2016.10,12.7k
cropped_page_42.png,2017.01,12.7k
cropped_page_42.png,2017.04,12.7k
cropped_page_42.png,2017.07,12.7k
cropped_page_42.png,2017.10,12.7k
cropped_page_42.png,2018.01,12.7k
cropped_page_42.png,2018.04,12.7k
cropped_page_42.png,2018.07,12.7k
cropped_page_42.png,2018.10,12.7k
cropped_page_42.png,2019.01,12.7k
cropped_page_42.png,2019.04,12.7k
cropped_page_42.png,2019.07,12.7k
cropped_page_42.png,2019.10,12.7k
cropped_page_42.png,2020.01,12.7k
cropped_page_42.png,2020.04,12.7k
cropped_page_42.png,2020.07,12.7k
cropped_page_42.png,2020.10,12.7k
cropped_page_42.png,2021.01,12.7k
cropped_page_42.png,2021.04,12.7k
cropped_page_42.png,2021.07,12.7k
cropped_page_42.png,2021.10,12.7k
cropped_page_42.png,2022.01,12.7k
cropped_page_42.png,2022.04,12.7k
cropped_page_42.png,2022.07,12.7k
cropped_page_42.png,2022.10,12.7k
cropped_page_42.png,2023.01,12.7k
cropped_page_42.png,2023.04,12.7k
cropped_page_42.png,2023.07,12.7k
cropped_page_42.png,2023.10,12.7k
cropped_page_42.png,2024.01,12.7k
cropped_page_42.png,2024.04,12.7k
cropped_page_42.png,2024.07,12.7k
cropped_page_42.png,2024.10,12.7k
cropped_page_42.png,2025.01,12.7k
cropped_page_42.png,2025.04,12.7k
cropped_page_42.png,2025.07,12.7k
cropped_page_42.png,2025.10,12.7k
cropped_page_43.png,2008.10,1.01k
cropped_page_43.png,2009.01,1.01k
cropped_page_43.png,2009.04,1.01k
cropped_page_43.png,2009.07,1.01k
cropped_page_43.png,2009.10,1.01k
cropped_page_43.png,2010.01,1.01k
cropped_page_43.png,2010.04,1.01k
cropped_page_43.png,2010.07,1.01k
cropped_page_43.png,2010.10,1.01k
cropped_page_43.png,2011.01,1.01k
cropped_page_43.png,2011.04,1.01k
cropped_page_43.png,2011.07,1.01k
cropped_page_43.png,2011.10,1.01k
cropped_page_43.png,2012.01,1.01k
cropped_page_43.png,2012.04,1.01k
cropped_page_43.png,2012.07,1.01k
cropped_page_43.png,2012.10,1.01k
cropped_page_43.png,2015.01,1.01k
cropped_page_43.png,2015.04,1.01k
cropped_page_43.png,2015.07,1.01k
cropped_page_43.png,2015.10,1.01k
cropped_page_43.png,2016.01,1.01k
cropped_page_43.png,2016.04,1.01k
cropped_page_43.png,2016.07,1.01k
cropped_page_43.png,2016.10,1.01k
cropped_page_43.png,2017.01,1.01k
cropped_page_43.png,2017.04,1.01k
cropped_page_43.png,2017.07,1.01k
cropped_page_43.png,2017.10,1.01k
cropped_page_43.png,2018.01,1.01k
cropped_page_43.png,2018.04,1.01k
cropped_page_43.png,2018.07,1.01k
cropped_page_43.png,2018.10,1.01k
cropped_page_43.png,2019.01,1.01k
cropped_page_43.png,2019.04,1.01k
cropped_page_43.png,2019.07,1.01k
cropped_page_43.png,2019.10,1.01k
cropped_page_43.png,2020.01,1.01k
cropped_page_43.png,2020.04,1.01k
cropped_page_43.png,2020.07,1.01k
cropped_page_43.png,2020.10,1.01k
cropped_page_43.png,2021.01,1.01k
cropped_page_43.png,2021.04,1.01k
cropped_page_43.png,2021.07,1.01k
cropped_page_43.png,2021.10,1.01k
cropped_page_43.png,2022.01,1.01k
cropped_page_43.png,2022.04,1.01k
cropped_page_43.png,2022.07,1.01k
cropped_page_43.png,2022.10,1.01k
cropped_page_43.png,2023.01,1.01k
cropped_page_43.png,2023.04,1.01k
cropped_page_43.png,2023.07,1.01k
cropped_page_43.png,2023.10,1.01k
cropped_page_43.png,2024.01,1.01k
cropped_page_43.png,2024.04,1.01k
cropped_page_43.png,2024.07,1.01k
cropped_page_43.png,2024.10,1.01k
cropped_page_43.png,2025.01,1.01k
cropped_page_43.png,2025.04,1.01k
cropped_page_43.png,2025.07,1.01k
cropped_page_43.png,2025.10,1.01k
cropped_page_44.png,2017.04,800
cropped_page_44.png,2017.07,800
cropped_page_44.png,2017.10,800
cropped_page_44.png,2018.01,800
cropped_page_44.png,2018.04,800
cropped_page_44.png,2018.07,800
cropped_page_44.png,2019.01,5.20k
cropped_page_44.png,2019.04,6.40k
cropped_page_44.png,2019.07,7.60k
cropped_page_44.png,2020.01,9.60k
cropped_page_44.png,2020.04,10.00k
cropped_page_44.png,2020.07,10.00k
cropped_page_44.png,2020.10,10.00k
cropped_page_44.png,2021.01,10.00k
cropped_page_44.png,2021.04,20.40k
cropped_page_44.png,2021.07,26.80k
cropped_page_44.png,2021.10,107.20k
cropped_page_44.png,2022.01,92.00k
cropped_page_44.png,2022.04,26.00k
cropped_page_44.png,2022.07,26.00k
cropped_page_44.png,2022.10,25.60k
cropped_page_44.png,2023.01,86.00k
cropped_page_44.png,2023.04,84.00k
cropped_page_44.png,2023.07,100k
cropped_page_44.png,2023.10,90.00k
cropped_page_44.png,2024.01,8.40k
cropped_page_44.png,2024.04,8.40k
cropped_page_44.png,2024.07,8.80k
cropped_page_44.png,2024.10,8.80k
cropped_page_44.png,2025.01,8.40k
cropped_page_44.png,2025.04,8.00k
cropped_page_44.png,2025.07,9.20k
cropped_page_44.png,2025.10,9.20k
cropped_page_45.png,2022.01,10k
cropped_page_45.png,2022.04,10k
cropped_page_45.png,2022.07,10k
cropped_page_45.png,2022.10,10k
cropped_page_45.png,2023.01,10k
cropped_page_45.png,2023.04,10k
cropped_page_45.png,2023.07,10k
cropped_page_45.png,2024.01,10k
cropped_page_45.png,2024.04,10k
cropped_page_45.png,2024.07,10k
cropped_page_45.png,2024.10,10k
cropped_page_45.png,2025.01,10k
cropped_page_45.png,2025.04,10k
cropped_page_45.png,2025.07,10k
cropped_page_45.png,2025.10,10k
cropped_page_46.png,2020.10,9.96k
cropped_page_46.png,2021.01,9.96k
cropped_page_46.png,2021.04,9.96k
cropped_page_46.png,2021.07,9.96k
cropped_page_46.png,2022.01,9.96k
cropped_page_46.png,2022.04,9.96k
cropped_page_46.png,2022.07,9.96k
cropped_page_46.png,2022.10,9.96k
cropped_page_46.png,2023.01,9.96k
cropped_page_46.png,2023.04,9.96k
cropped_page_46.png,2023.07,9.96k
cropped_page_46.png,2023.10,9.96k
cropped_page_46.png,2023.13,9.96k
cropped_page_46.png,2024.01,9.96k
cropped_page_46.png,2024.04,9.96k
cropped_page_46.png,2024.07,9.96k
cropped_page_46.png,2025.01,9.96k
cropped_page_46.png,2025.04,9.96k
cropped_page_46.png,2025.07,9.96k
cropped_page_46.png,2025.10,9.96k
cropped_page_47.png,2011.01,9.96k
cropped_page_47.png,2011.04,25k
cropped_page_47.png,2011.07,25k
cropped_page_47.png,2011.10,0
cropped_page_47.png,2012.01,0
cropped_page_47.png,2012.04,0
cropped_page_47.png,2012.07,0
cropped_page_47.png,2013.01,0
cropped_page_47.png,2013.04,0
cropped_page_47.png,2013.07,0
cropped_page_47.png,2013.10,0
cropped_page_47.png,2014.01,0
cropped_page_47.png,2014.04,0
cropped_page_47.png,2014.07,0
cropped_page_47.png,2014.10,0
cropped_page_47.png,2015.01,0
cropped_page_47.png,2015.04,0
cropped_page_47.png,2015.07,0
cropped_page_47.png,2016.01,0
cropped_page_47.png,2016.04,0
cropped_page_47.png,2016.07,0
cropped_page_47.png,2016.10,0
cropped_page_47.png,2017.01,0
cropped_page_47.png,2017.04,0
cropped_page_47.png,2017.07,4.92k
cropped_page_47.png,2018.01,4.92k
cropped_page_47.png,2018.04,0
cropped_page_47.png,2018.07,0
cropped_page_47.png,2018.10,0
cropped_page_47.png,2019.01,31.32k
cropped_page_47.png,2019.04,32.40k
cropped_page_47.png,2019.07,7.32k
cropped_page_47.png,2019.10,0
cropped_page_47.png,2020.01,9.96k
cropped_page_47.png,2020.04,9.96k
cropped_page_47.png,2020.07,9.96k
cropped_page_47.png,2020.10,9.96k
cropped_page_47.png,2020.13,0
cropped_page_47.png,2021.01,11.64k
cropped_page_47.png,2021.04,11.88k
cropped_page_47.png,2021.07,4.92k
cropped_page_47.png,2022.01,4.92k
cropped_page_47.png,2022.04,4.92k
cropped_page_47.png,2022.07,3.12k
cropped_page_47.png,2022.10,4.92k
cropped_page_47.png,2023.01,4.92k
cropped_page_47.png,2023.04,0
cropped_page_47.png,2024.01,22.68k
cropped_page_47.png,2024.04,0
cropped_page_47.png,2024.07,0
cropped_page_47.png,2024.10,1.56k
cropped_page_47.png,2025.01,6.72k
cropped_page_47.png,2025.04,6.96k
cropped_page_47.png,2025.07,7.08k
cropped_page_47.png,2025.10,6.96k
cropped_page_48.png,2015.01,6.31k
cropped_page_48.png,2015.04,6.31k
cropped_page_48.png,2015.07,6.31k
cropped_page_48.png,2015.10,6.31k
cropped_page_48.png,2016.01,6.31k
cropped_page_48.png,2016.04,6.31k
cropped_page_48.png,2016.07,6.31k
cropped_page_48.png,2016.10,6.31k
cropped_page_48.png,2017.01,6.31k
cropped_page_48.png,2017.04,6.31k
cropped_page_48.png,2018.01,6.31k
cropped_page_48.png,2018.04,6.31k
cropped_page_48.png,2018.07,6.31k
cropped_page_48.png,2018.10,6.31k
cropped_page_48.png,2019.01,6.31k
cropped_page_48.png,2019.04,6.31k
cropped_page_48.png,2019.07,6.31k
cropped_page_48.png,2019.10,6.31k
cropped_page_48.png,2020.01,6.31k
cropped_page_48.png,2020.04,6.31k
cropped_page_48.png,2020.07,6.31k
cropped_page_48.png,2020.10,6.31k
cropped_page_48.png,2021.01,6.31k
cropped_page_48.png,2021.04,6.31k
cropped_page_48.png,2021.07,6.31k
cropped_page_48.png,2021.10,6.31k
cropped_page_48.png,2022.01,6.31k
cropped_page_48.png,2022.04,6.31k
cropped_page_48.png,2022.07,6.31k
cropped_page_48.png,2022.10,6.31k
cropped_page_48.png,2023.01,6.31k
cropped_page_48.png,2023.04,6.31k
cropped_page_48.png,2023.07,6.31k
cropped_page_48.png,2023.10,6.31k
cropped_page_48.png,2024.01,6.31k
cropped_page_48.png,2024.04,6.31k
cropped_page_48.png,2024.07,6.31k
cropped_page_48.png,2024.10,6.31k
cropped_page_48.png,2025.01,6.31k
cropped_page_48.png,2025.04,6.31k
cropped_page_48.png,2025.07,6.31k
cropped_page_48.png,2025.10,6.31k
cropped_page_49.png,2020.04,0.2K
cropped_page_49.png,2020.07,0.2K
cropped_page_49.png,2021.01,0.2K
cropped_page_49.png,2021.04,0.2K
cropped_page_49.png,2021.07,0.2K
cropped_page_49.png,2021.10,0.2K
cropped_page_49.png,2022.01,0.2K
cropped_page_49.png,2022.04,0.2K
cropped_page_49.png,2022.07,0.2K
cropped_page_49.png,2022.10,0.2K
cropped_page_49.png,2023.01,0.2K
cropped_page_49.png,2023.04,0.2K
cropped_page_49.png,2023.07,0.2K
cropped_page_49.png,2023.10,0.2K
cropped_page_49.png,2024.01,0.2K
cropped_page_49.png,2024.04,0.2K
cropped_page_49.png,2024.07,0.2K
cropped_page_49.png,2025.01,0.2K
cropped_page_49.png,2025.04,0.2K
cropped_page_49.png,2025.07,0.2K
cropped_page_49.png,2025.10,0.2K
cropped_page_50.png,2024.01,6.94k
cropped_page_50.png,2024.02,6.94k
cropped_page_50.png,2024.03,6.24k
cropped_page_50.png,2024.04,6.24k
cropped_page_50.png,2024.05,6.24k
cropped_page_50.png,2024.06,6.24k
cropped_page_50.png,2024.07,6.24k
cropped_page_50.png,2024.08,6.24k
cropped_page_50.png,2024.09,6.24k
cropped_page_50.png,2024.10,6.24k
cropped_page_50.png,2024.11,6.24k
cropped_page_50.png,2024.12,6.24k
cropped_page_50.png,2025.01,6.24k
cropped_page_50.png,2025.02,6.24k
cropped_page_50.png,2025.03,6.24k
cropped_page_50.png,2025.04,6.24k
cropped_page_50.png,2025.05,6.24k
cropped_page_50.png,2025.06,6.24k
cropped_page_50.png,2025.07,6.24k
cropped_page_50.png,2025.08,6.24k
cropped_page_50.png,2025.09,6.24k
cropped_page_51.png,2023.01,5.69k
cropped_page_51.png,2023.02,5.69k
cropped_page_51.png,2023.03,8k
cropped_page_51.png,2023.04,8k
cropped_page_51.png,2023.05,8k
cropped_page_51.png,2023.06,0
cropped_page_51.png,2023.07,0
cropped_page_51.png,2023.08,0
cropped_page_51.png,2023.09,0
cropped_page_51.png,2023.10,0
cropped_page_51.png,2023.11,0
cropped_page_51.png,2023.12,0
cropped_page_51.png,2024.01,0
cropped_page_51.png,2024.02,0
cropped_page_51.png,2024.03,0
cropped_page_51.png,2024.04,0
cropped_page_51.png,2024.05,5.63k
cropped_page_51.png,2024.06,5.63k
cropped_page_51.png,2024.07,5.63k
cropped_page_51.png,2024.08,5.63k
cropped_page_51.png,2024.09,5.63k
cropped_page_51.png,2024.10,5.63k
cropped_page_51.png,2024.11,5.66k
cropped_page_51.png,2024.12,5.66k
cropped_page_51.png,2025.01,5.66k
cropped_page_51.png,2025.02,5.66k
cropped_page_51.png,2025.03,5.66k
cropped_page_51.png,2025.04,5.66k
cropped_page_51.png,2025.05,5.66k
cropped_page_51.png,2025.06,5.66k
cropped_page_51.png,2025.07,5.66k
cropped_page_52.png,2024.01,5.74k
cropped_page_52.png,2024.02,5.74k
cropped_page_52.png,2024.03,5.74k
cropped_page_52.png,2024.04,5.74k
cropped_page_52.png,2024.05,5.74k
cropped_page_52.png,2024.06,5.74k
cropped_page_52.png,2024.07,5.74k
cropped_page_52.png,2024.08,5.74k
cropped_page_52.png,2024.09,5.74k
cropped_page_52.png,2024.10,5.74k
cropped_page_53.png,2020.04,10k
cropped_page_53.png,2020.07,2.70k
cropped_page_53.png,2020.10,2.70k
cropped_page_53.png,2021.01,2.70k
cropped_page_53.png,2021.04,2.70k
cropped_page_53.png,2021.07,10k
cropped_page_53.png,2021.10,15k
cropped_page_53.png,2022.01,4.86k
cropped_page_53.png,2022.04,4.81k
cropped_page_53.png,2022.07,0
cropped_page_53.png,2022.10,0
cropped_page_53.png,2023.01,4.81k
cropped_page_53.png,2023.04,10k
cropped_page_53.png,2023.07,10k
cropped_page_53.png,2023.10,4.81k
cropped_page_53.png,2024.01,4.81k
cropped_page_53.png,2024.04,4.81k
cropped_page_53.png,2024.07,4.81k
cropped_page_53.png,2024.10,4.81k
cropped_page_53.png,2025.01,4.86k
cropped_page_53.png,2025.04,4.86k
cropped_page_53.png,2025.07,4.86k
cropped_page_53.png,2025.10,4.86k
cropped_page_54.png,2019.10,4.6k
cropped_page_54.png,2020.01,4.6k
cropped_page_54.png,2020.04,4.6k
cropped_page_54.png,2020.07,4.6k
cropped_page_54.png,2020.10,4.6k
cropped_page_54.png,2021.01,4.6k
cropped_page_54.png,2021.04,4.6k
cropped_page_54.png,2021.07,4.6k
cropped_page_54.png,2021.10,4.6k
cropped_page_54.png,2022.01,4.6k
cropped_page_54.png,2022.04,4.6k
cropped_page_54.png,2022.07,4.6k
cropped_page_54.png,2022.10,4.6k
cropped_page_54.png,2023.01,4.6k
cropped_page_54.png,2023.04,4.6k
cropped_page_54.png,2023.07,4.6k
cropped_page_54.png,2023.10,4.6k
cropped_page_54.png,2024.01,4.6k
cropped_page_54.png,2024.04,4.6k
cropped_page_54.png,2024.07,4.6k
cropped_page_54.png,2024.10,4.6k
cropped_page_54.png,2025.01,4.6k
cropped_page_54.png,2025.04,4.6k
cropped_page_54.png,2025.07,4.6k
cropped_page_54.png,2025.10,4.6k
cropped_page_55.png,2018.01,3.9K
cropped_page_55.png,2018.04,3.9K
cropped_page_55.png,2018.07,3.9K
cropped_page_55.png,2018.10,3.9K
cropped_page_55.png,2019.01,3.9K
cropped_page_55.png,2019.04,3.9K
cropped_page_55.png,2019.07,3.9K
cropped_page_55.png,2019.10,3.9K
cropped_page_55.png,2020.01,3.9K
cropped_page_55.png,2020.04,3.9K
cropped_page_55.png,2020.07,3.9K
cropped_page_55.png,2020.10,3.9K
cropped_page_55.png,2021.01,3.9K
cropped_page_55.png,2021.04,3.9K
cropped_page_55.png,2021.07,3.9K
cropped_page_55.png,2021.10,3.9K
cropped_page_55.png,2022.01,3.9K
cropped_page_55.png,2022.04,3.9K
cropped_page_55.png,2022.07,3.9K
cropped_page_55.png,2022.10,3.9K
cropped_page_55.png,2023.01,3.9K
cropped_page_55.png,2023.04,3.9K
cropped_page_55.png,2023.07,3.9K
cropped_page_55.png,2023.10,3.9K
cropped_page_55.png,2024.01,3.9K
cropped_page_55.png,2024.04,3.9K
cropped_page_55.png,2024.07,3.9K
cropped_page_55.png,2024.10,3.9K
cropped_page_55.png,2025.01,3.9K
cropped_page_55.png,2025.04,3.9K
cropped_page_55.png,2025.07,3.9K
cropped_page_55.png,2025.10,3.9K
cropped_page_56.png,2007.01,3.1k
cropped_page_56.png,2007.04,3.1k
cropped_page_56.png,2007.07,3.1k
cropped_page_56.png,2007.10,3.1k
cropped_page_56.png,2008.01,3.1k
cropped_page_56.png,2008.04,3.1k
cropped_page_56.png,2008.07,3.1k
cropped_page_56.png,2008.10,3.1k
cropped_page_56.png,2009.01,3.1k
cropped_page_56.png,2009.04,3.1k
cropped_page_56.png,2009.07,3.1k
cropped_page_56.png,2009.10,3.1k
cropped_page_56.png,2010.01,3.1k
cropped_page_56.png,2010.04,3.1k
cropped_page_56.png,2010.07,3.1k
cropped_page_56.png,2010.10,3.1k
cropped_page_56.png,2011.01,3.1k
cropped_page_56.png,2011.04,3.1k
cropped_page_56.png,2011.07,3.1k
cropped_page_56.png,2011.10,3.1k
cropped_page_56.png,2012.01,3.1k
cropped_page_56.png,2012.04,3.1k
cropped_page_56.png,2012.07,3.1k
cropped_page_56.png,2012.10,3.1k
cropped_page_56.png,2013.01,3.1k
cropped_page_56.png,2013.04,3.1k
cropped_page_56.png,2013.07,3.1k
cropped_page_56.png,2013.10,3.1k
cropped_page_56.png,2014.01,3.1k
cropped_page_56.png,2014.04,3.1k
cropped_page_56.png,2014.07,3.1k
cropped_page_56.png,2014.10,3.1k
cropped_page_56.png,2015.01,3.1k
cropped_page_56.png,2015.04,3.1k
cropped_page_56.png,2015.07,3.1k
cropped_page_56.png,2015.10,3.1k
cropped_page_56.png,2016.01,3.1k
cropped_page_56.png,2016.04,3.1k
cropped_page_56.png,2016.07,3.1k
cropped_page_56.png,2016.10,3.1k
cropped_page_56.png,2017.01,3.1k
cropped_page_56.png,2017.04,3.1k
cropped_page_56.png,2017.07,3.1k
cropped_page_56.png,2017.10,3.1k
cropped_page_56.png,2018.01,3.1k
cropped_page_56.png,2018.04,3.1k
cropped_page_56.png,2018.07,3.1k
cropped_page_56.png,2018.10,3.1k
cropped_page_56.png,2019.01,3.1k
cropped_page_56.png,2019.04,3.1k
cropped_page_56.png,2019.07,3.1k
cropped_page_56.png,2019.10,3.1k
cropped_page_56.png,2020.01,3.1k
cropped_page_56.png,2020.01,3.1k
cropped_page_56.png,2020.04,3.1k
cropped_page_56.png,2020.07,3.1k
cropped_page_56.png,2020.10,3.1k
cropped_page_56.png,2020.04,3.1k
cropped_page_56.png,2020.07,3.1k
